Class ID: 0, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s0.drs, Locator File Name: 
Class ID: 10, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s2.drs, Locator File Name: 
Class ID: 11, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s0.drs, Locator File Name: 
Class ID: 11, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s2.drs, Locator File Name: 
Class ID: 11, Sub ID: -1, DRS File Name: building_fire_tower_of_flames_module1_s0.drs, Locator File Name: 
Class ID: 11, Sub ID: -1, DRS File Name: building_frost_cannon_tower_module1_s0.drs, Locator File Name: 
Class ID: 11, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s0.drs, Locator File Name: 
Class ID: 11, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s2.drs, Locator File Name: 
Class ID: 12, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s0.drs, Locator File Name: 
Class ID: 12, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s2.drs, Locator File Name: 
Class ID: 12, Sub ID: -1, DRS File Name: building_fire_tower_of_flames_module1_s0.drs, Locator File Name: 
Class ID: 12, Sub ID: -1, DRS File Name: building_frost_cannon_tower_module1_s0.drs, Locator File Name: 
Class ID: 12, Sub ID: -1, DRS File Name: building_frost_fortress_module1_s0.drs, Locator File Name: 
Class ID: 12, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: 
Class ID: 12, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s0.drs, Locator File Name: 
Class ID: 12, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s2.drs, Locator File Name: 
Class ID: 13, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s0.drs, Locator File Name: 
Class ID: 13, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s2.drs, Locator File Name: 
Class ID: 13, Sub ID: -1, DRS File Name: building_fire_tower_of_flames_module1_s0.drs, Locator File Name: 
Class ID: 13, Sub ID: -1, DRS File Name: building_frost_fortress_module1_s0.drs, Locator File Name: 
Class ID: 13, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: 
Class ID: 13, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s0.drs, Locator File Name: 
Class ID: 13, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s2.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_bandit_walking_cannon.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_lostsouls_spitfire_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_shadow_battleship_die.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_twilight_buffbug.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_dummy_l_fire.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_battle_fortress.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_lostsouls_spitfire.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_ravenheart.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_ravenheart_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_shadow_battleship.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_spitfire.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_goldwagon.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_antlion.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_assault_insect.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_demon_insect.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_lostsouls_demon_insect.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_lostsouls_insect.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_mad_god.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_shadow_insect.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_siege_bug.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_twilight_antlion.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_twilight_siege_bug.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_witchclaws.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_energy_parasite.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_fire_jellyfish.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_parasite_swarm.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_stonekin_jellyfish.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_stonekin_skyslayer.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_twilight_energy_parasite.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_twilight_jellyfish.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_twilight_parasite_swarm.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_wisp_blue.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_wisp_green.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_wisp_red.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_bandit_moloch.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_bandit_raven_cannon.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_bone_cannon.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_lostsouls_bone_cannon.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_moloch.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_razorleaf_shooter.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_razorleaf_shooter_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_spore_launcher.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_walking_cannon.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_walking_cannon_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 0, DRS File Name: unit_thunder_wagon.drs, Locator File Name: 
Class ID: 16, Sub ID: 1, DRS File Name: unit_magma_fiend.drs, Locator File Name: 
Class ID: 16, Sub ID: 1, DRS File Name: unit_primeval_watcher.drs, Locator File Name: 
Class ID: 16, Sub ID: 1, DRS File Name: unit_snapjaw.drs, Locator File Name: 
Class ID: 16, Sub ID: 1, DRS File Name: unit_snapjaw_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 1, DRS File Name: unit_stonekin_magma_fiend.drs, Locator File Name: 
Class ID: 16, Sub ID: 1, DRS File Name: unit_stonekin_primeval_watcher.drs, Locator File Name: 
Class ID: 16, Sub ID: 1, DRS File Name: unit_void_maw.drs, Locator File Name: 
Class ID: 16, Sub ID: 3, DRS File Name: unit_amazon.drs, Locator File Name: 
Class ID: 16, Sub ID: 3, DRS File Name: unit_gladiatrix.drs, Locator File Name: 
Class ID: 16, Sub ID: 3, DRS File Name: unit_nightguard.drs, Locator File Name: 
Class ID: 16, Sub ID: 3, DRS File Name: unit_phantom.drs, Locator File Name: 
Class ID: 16, Sub ID: 3, DRS File Name: unit_stormsinger.drs, Locator File Name: 
Class ID: 16, Sub ID: 3, DRS File Name: unit_pigfarmer_ground.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_queek_queek.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_queek_queek_normal.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_magma_hurler.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_stonekin_magma_hurler.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_thorn_shooter.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_treespirit.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_twilight_thornshooter.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_frost_mage.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_grove_spirit.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_shadow_mage.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_twilight_grove_spirit.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_bandit_striker.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_fire_clawfighter.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_striker.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_twilight_clawfighter.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_undead_fleshtearer.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_werebeast.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_bandit_defender_v1.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_bandit_defender_v2.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_bandit_nox_rigger.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_crossbowman.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_defender.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_defender_fire.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_firesworn.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_forsaken.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_nox_rigger.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_rifle_cultist.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_twilight_defender.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_bandit_spearman.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_ghostspear.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_phalanx.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_pike_templar.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_spearman.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_twilight_ghostspear.drs, Locator File Name: 
Class ID: 16, Sub ID: 5, DRS File Name: unit_pigfarmer_air.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_emberstrike.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_emberstrike_frost.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_stonekin_emberstrike.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_flamethrower_elemental.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_lostsouls_ashbone_pyro.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_lostsouls_ashbone_pyro_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_shadowflame_demon.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_stonekin_flamethrower.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_sun_reaver.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_tendril_spike_impaler.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_fire_tuskgiant.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_fire_tuskgiant_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_grimvine.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_juggernaut_mo.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_juggernaut_mo_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_tuskgiant.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_twilight_grimvine.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_twilight_juggernaut.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_twilight_tuskgiant.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_frost_golem.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_bandit_sorceress.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_civilian_female.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_dryad.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_firedancer.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_firedancer_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_frost_sorceress.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_lostsouls_firedancer.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_lostsouls_firedancer_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_moon.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_moon_legendary.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_twilight_dancer.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_viridiya.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_viridiya_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_viridiya_spirit.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_viridiya_spirit_fire.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_viridiya_spirit_frost.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_viridiya_spirit_nature.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_viridiya_spirit_shadow.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_winter_witch.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_civilian_male.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_giant_slayer.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_ice_guardian.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_lostsouls_wrecker.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_lostsouls_wrecker_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_rogan_kayle.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_rogan_kayle_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_stonekin_guardian.drs, Locator File Name: 
Class ID: 16, Sub ID: 6, DRS File Name: unit_wrecker.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_bloodhorn.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_forest_elder.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_tremor.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_bandit_harvester_giant.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_bandit_harvester_giant_pvp.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_undead_harvester.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_undead_harvester_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_cultist_master.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_lostsouls_timeless_one.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_lost_priest_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_stonekin_tempest.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_tempest.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_timeless_one.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_timeshifter_spirit.drs, Locator File Name: 
Class ID: 16, Sub ID: 7, DRS File Name: unit_twilight_timeshifter_spirit.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_crab.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_deep_one.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_lostsouls_frenzy.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_lostsouls_frenzy_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_mutating_frenzy.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_siege_crab.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_twilight_crab.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_twilight_frenzy.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_twilight_siege_crab.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_bandit_manawing.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_ebon_roc.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_manawing.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_twilight_roc.drs, Locator File Name: 
Class ID: 16, Sub ID: 8, DRS File Name: unit_war_eagle.drs, Locator File Name: 
Class ID: 16, Sub ID: 9, DRS File Name: unit_nox_carrier.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_avatar_of_frost.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_stonekin_avatar.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_stonekin_avatar_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_stonekin_dreadnought.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_sun_reaver.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_onslaught.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_reaver.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_stonekin_wrathblade.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_wrathblade.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_executor.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_gladiator.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_gladiator_frost.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_lightblade.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_shadow_slaver.drs, Locator File Name: 
Class ID: 16, Sub ID: 12, DRS File Name: unit_twilight_slaver.drs, Locator File Name: 
Class ID: 16, Sub ID: 13, DRS File Name: unit_bandit_champion.drs, Locator File Name: 
Class ID: 16, Sub ID: 13, DRS File Name: unit_champion.drs, Locator File Name: 
Class ID: 16, Sub ID: 13, DRS File Name: unit_orc_warrior.drs, Locator File Name: 
Class ID: 16, Sub ID: 13, DRS File Name: unit_twilight_champion.drs, Locator File Name: 
Class ID: 16, Sub ID: 13, DRS File Name: unit_twilight_orc_warrior.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_fallen_skyelf.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_fallen_skyelf_effect.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_fallen_skyelf_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_knight_of_chaos.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_bandit_boom_brothers.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_boom_brothers.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_mountaineer.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_lostsouls_fallen_skyelf.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_lostsouls_fallen_skyelf_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_skyelf_commander.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_skyelf_sage.drs, Locator File Name: 
Class ID: 16, Sub ID: 14, DRS File Name: unit_skyelf_templar.drs, Locator File Name: 
Class ID: 16, Sub ID: 15, DRS File Name: unit_darkelf_assassin.drs, Locator File Name: 
Class ID: 16, Sub ID: 15, DRS File Name: unit_spirit_hunter.drs, Locator File Name: 
Class ID: 16, Sub ID: 15, DRS File Name: unit_sunstrider.drs, Locator File Name: 
Class ID: 16, Sub ID: 15, DRS File Name: unit_twilight_windweaver.drs, Locator File Name: 
Class ID: 16, Sub ID: 15, DRS File Name: unit_white_ranger.drs, Locator File Name: 
Class ID: 16, Sub ID: 15, DRS File Name: unit_windweaver.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_bandit_guardian.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_bandit_mauler.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_bandit_ogre_shaman.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_mauler.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_ogre_shaman.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_ogre_shaman_black.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_ogre_shaman_fire.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_shadow_savage.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_twilight_guardian.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_twilight_mauler.drs, Locator File Name: 
Class ID: 16, Sub ID: 16, DRS File Name: unit_twilight_savage.drs, Locator File Name: 
Class ID: 16, Sub ID: 17, DRS File Name: unit_bandit_virtuoso.drs, Locator File Name: 
Class ID: 16, Sub ID: 17, DRS File Name: unit_kobold_engineer.drs, Locator File Name: 
Class ID: 16, Sub ID: 17, DRS File Name: unit_twilight_unstable_demon.drs, Locator File Name: 
Class ID: 16, Sub ID: 17, DRS File Name: unit_unstable_demon.drs, Locator File Name: 
Class ID: 16, Sub ID: 17, DRS File Name: unit_virtuoso.drs, Locator File Name: 
Class ID: 16, Sub ID: 18, DRS File Name: unit_battlesanta.drs, Locator File Name: 
Class ID: 16, Sub ID: 24, DRS File Name: unit_dreadnought.drs, Locator File Name: 
Class ID: 16, Sub ID: 24, DRS File Name: unit_jorne.drs, Locator File Name: 
Class ID: 16, Sub ID: 24, DRS File Name: unit_fire_worm.drs, Locator File Name: 
Class ID: 16, Sub ID: 25, DRS File Name: unit_core_dredge.drs, Locator File Name: 
Class ID: 16, Sub ID: 25, DRS File Name: unit_undead_worm.drs, Locator File Name: 
Class ID: 16, Sub ID: 29, DRS File Name: unit_lostsouls_wrathgazer.drs, Locator File Name: 
Class ID: 16, Sub ID: 29, DRS File Name: unit_lost_horror_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 29, DRS File Name: unit_twilight_wrathgazer.drs, Locator File Name: 
Class ID: 16, Sub ID: 29, DRS File Name: unit_wrathgazer.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_lostsouls_demon_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_arch_demon.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_lostsouls_demon.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_lou_promo_moloch.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_shadow_demon.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_bandit_overlord.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_brannoc_mutated.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_lostsouls_overlord.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_lostsouls_overlord_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_overlord.drs, Locator File Name: 
Class ID: 16, Sub ID: 30, DRS File Name: unit_red_king.drs, Locator File Name: 
Class ID: 16, Sub ID: 39, DRS File Name: unit_bandit_scavenger.drs, Locator File Name: 
Class ID: 16, Sub ID: 39, DRS File Name: unit_scavenger.drs, Locator File Name: 
Class ID: 16, Sub ID: 41, DRS File Name: unit_hunterkiller.drs, Locator File Name: 
Class ID: 16, Sub ID: 41, DRS File Name: unit_icefang.drs, Locator File Name: 
Class ID: 16, Sub ID: 41, DRS File Name: unit_stonekin_hunterkiller.drs, Locator File Name: 
Class ID: 16, Sub ID: 52, DRS File Name: unit_frost_dragon.drs, Locator File Name: 
Class ID: 16, Sub ID: 52, DRS File Name: unit_shadow_dragon.drs, Locator File Name: 
Class ID: 16, Sub ID: 52, DRS File Name: unit_skyfire_drake.drs, Locator File Name: 
Class ID: 16, Sub ID: 56, DRS File Name: unit_bandit_swamp_drake.drs, Locator File Name: 
Class ID: 16, Sub ID: 56, DRS File Name: unit_swamp_drake.drs, Locator File Name: 
Class ID: 16, Sub ID: 56, DRS File Name: unit_swamp_drake_special.drs, Locator File Name: 
Class ID: 16, Sub ID: 57, DRS File Name: unit_swiftclaw.drs, Locator File Name: 
Class ID: 16, Sub ID: 57, DRS File Name: unit_twilight_swiftclaw.drs, Locator File Name: 
Class ID: 16, Sub ID: 60, DRS File Name: unit_fire_dragon.drs, Locator File Name: 
Class ID: 16, Sub ID: 60, DRS File Name: unit_lostsouls_dragon.drs, Locator File Name: 
Class ID: 16, Sub ID: 60, DRS File Name: unit_lost_dragon_shade.drs, Locator File Name: 
Class ID: 16, Sub ID: 68, DRS File Name: unit_giant_wyrm.drs, Locator File Name: 
Class ID: 16, Sub ID: 68, DRS File Name: unit_twilight_giant_wyrm.drs, Locator File Name: 
Class ID: 16, Sub ID: 76, DRS File Name: unit_nomad.drs, Locator File Name: 
Class ID: 16, Sub ID: 78, DRS File Name: unit_dreadcharger.drs, Locator File Name: 
